FacilityID,OrgFacilityID,ParentRecAreaID,FacilityName,FacilityLongitude,FacilityLatitude,NumberofCampsites,ActivityName,NumberofReservations,PostalCode,AddressStateCode,demand,Cluster
233347,131,1073.0,MINERSVILLE CAMPGROUND,-122.81138899999999,40.851667,14,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE",938,CA,96093,67.0,7
233351,131,1108.0,CHINQUAPIN GROUP CAMPGROUND,-123.45583300000001,42.140278,1,"CAMPING,BERRY PICKING,HISTORIC SITES,BIRD WATCHING,PICNIC TABLES,HIKING TRAIL",144,OR,97523,144.0,1
233356,128,2803.0,BUTTE LAKE STOCK CORRAL,-121.305278,40.565,1,"BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE,VISITOR CENTER",92,CA,96063,92.0,7
233357,128,2803.0,JUNIPER LAKE STOCK CORRAL,-121.295833,40.451111,1,"BOATING,CAMPING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,SWIMMING SITE,VISITOR CENTER",63,CA,96063,63.0,7
233358,128,2803.0,SUMMIT LAKE STOCK CORRAL,-121.4175,40.494444,1,"BOATING,CAMPING,FISHING,HIKING,DAY USE AREA,SWIMMING SITE,VISITOR CENTER,INTERPRETIVE PROGRAMS",95,CA,96063,95.0,0
233359,128,2864.0,Point Reyes National Seashore Campground,-122.975,37.996666999999995,82,"BOATING,CAMPING,FISHING,BIKING,HIKING,HISTORIC & CULTURAL SITE,SWIMMING SITE,VISITOR CENTER",33346,CA,94956,406.6585365853659,5
233363,131,1072.0,ESHOM CAMPGROUND,-118.9504,36.6891,24,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE",3852,CA,93621,160.5,8
233364,131,1114.0,NORTH WALDO,-122.00388899999999,43.758055999999996,41,"BOATING,FISHING,HIKING,DAY USE AREA,SWIMMING",4725,OR,97463,115.2439024390244,5
233366,131,1061.0,MEADOW GROUP CAMPGROUND,-118.017778,34.323889,2,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,INTERPRETIVE PROGRAMS",337,CA,93510,168.5,1
233372,128,2803.0,MANZANITA LAKE GROUP CAMPGROUND,-121.56388899999999,40.529167,5,"BOATING,CAMPING,FISHING,HIKING,DAY USE AREA,HISTORIC & CULTURAL SITE,VISITOR CENTER,INTERPRETIVE PROGRAMS",532,CA,96063,106.4,2
233384,131,1120.0,COHO CAMPGROUND,-123.602222,47.458056,58,"BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE",7908,WA,98376,136.3448275862069,4
233404,131,1064.0,LAKE MARY CAMPGROUND,-119.0075,37.606944,48,"CAMPING,FISHING,VISITOR CENTER",3753,CA,94301,78.1875,2
233406,131,74859.0,OCHOCO DIVIDE GROUP SITE,-120.38718600000001,44.500575,1,"CAMPING,BIKING,PICNICKING",171,OR,97754,171.0,8
233414,130,480.0,Codorniz Recreation Area Campground,-119.96861100000001,37.215833,87,"BOATING,CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,HUNTING,SWIMMING SITE,INTERPRETIVE PROGRAMS",3991,CA,93653-0067,45.87356321839081,7
233431,130,482.0,BOAT-IN SITES (LAKE SONOMA),-123.0,38.708333,108,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE",8497,CA,95441-9644,78.67592592592592,7
233437,130,483.0,BUSHAY RECREATION AREA,-123.16593300000001,39.235006,138,"BOATING,CAMPING,FISHING,BIKING,HIKING,DAY USE AREA",6425,CA,,46.55797101449275,7
233439,130,473.0,BUCKHORN,-122.36683899999998,39.812096999999994,93,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE",6896,CA,95963-8901,74.15053763440861,7
233454,130,255.0,CHARBONNEAU PK,-118.84472199999999,46.255556,52,"BOATING,CAMPING,FISHING,DAY USE AREA,SWIMMING SITE",10254,WA,99323,197.19230769230768,9
233499,130,255.0,FISHHOOK PARK,-118.76611100000001,46.315,52,"BOATING,CAMPING,FISHING,DAY USE AREA,SWIMMING SITE",6695,WA,99348,128.75,4
233509,130,481.0,HIDDEN VIEW,-119.897222,37.124722,54,"CAMPING,BIKING,HIKING,SWIMMING SITE",4119,CA,93653-0085,76.27777777777777,7
233514,130,261.0,HOOD PARK,-119.013,46.213719,67,"BOATING,CAMPING,FISHING,HIKING,DAY USE AREA,SWIMMING SITE",14409,WA,99323,215.0597014925373,8
233521,130,478.0,ISLAND PARK,-119.31572800000001,36.864644,93,"BOATING,CAMPING,FISHING,DAY USE AREA,WATER SPORTS",5799,CA,93649-0117,62.354838709677416,7
233532,130,483.0,KYEN CAMPGROUND AND OAK GROVE DAY USE AREA,-123.177778,39.236667,101,"BOATING,CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,HUNTING,SWIMMING SITE",6678,CA,95482-9404,66.11881188118812,7
233536,130,241.0,LEPAGE PARK,-120.65126399999998,45.728396999999994,42,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,PICNICKING,DAY USE AREA,WATER ACCESS,WATER SPORTS,SWIMMING,KAYAKING,CANOEING,WATER ACTIVITIES,SWIMMING SITE,PADDLING,WATER SKIING,MOTOR BOAT,SAILBOARDING,SAILING",8281,OR,97050,197.16666666666666,8
233537,130,482.0,LIBERTY GLEN (LAKE SONOMA),-123.056389,38.713611,102,"CAMPING,BIKING,HIKING",9070,CA,95441-9644,88.92156862745098,7
233568,130,473.0,ORLAND BUTTES,-122.352847,39.772197,36,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,SWIMMING SITE",1056,CA,95963-8901,29.333333333333332,7
233585,130,232.0,PINE MEADOWS CAMPGROUND,-123.0575,43.700278000000004,93,"BOATING,CAMPING,FISHING,DAY USE AREA,SWIMMING SITE",12135,OR,97424,130.48387096774192,4
233587,130,241.0,Plymouth Park,-119.34833300000001,45.931667,33,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,DAY USE AREA,BIRDING,WATER ACCESS,KAYAKING,STAR GAZING,SWIMMING SITE,TUBING",8046,WA,99346,243.8181818181818,8
233623,130,236.0,SCHWARZ PARK,-122.96666699999999,43.78888900000001,63,"BOATING,CAMPING,FISHING,BIKING,WATER SPORTS,HISTORIC & CULTURAL SITE",7582,OR,97424,120.34920634920636,4
233655,130,1825.0,TULE,-118.902222,36.080278,96,"BOATING,CAMPING,FISHING,BIKING,HIKING,PICNICKING,DAY USE AREA,BIRDING,WATER ACCESS,BACKPACKING,HUNTING,HORSEBACK RIDING,SWIMMING,RANGER STATION,KAYAKING,CANOEING,STAR GAZING,WATER ACTIVITIES,TUBING,ACCESSIBLE SWIMMING,INFORMATION SITE,PADDLE BOATING,JET SKIING,WATER SKIING,NON-MOTORIZED BOATING,MOTOR BOAT,INTERPRETIVE PROGRAMS,OBSERVATION SITE,AMPHITHEATER,SAILING,RECREATION PROGRAMS",7313,CA,93258-1072,76.17708333333333,7
233681,131,1071.0,OSO GROUP,-116.8625,34.175556,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,WATER SPORTS,INTERPRETIVE PROGRAMS",92,CA,,92.0,2
233682,131,16822.0,CLE ELUM RIVER GROUP SITE,-121.10333100000001,47.349719,1,"CAMPING,FISHING,HIKING,PHOTOGRAPHY,BIRDING,WATER ACCESS,SWIMMING,CANOEING",70,WA,98940,70.0,2
233683,130,476.0,ACORN CAMPGROUND,-120.799722,38.176261,127,"BOATING,CAMPING,FISHING,HIKING,DAY USE AREA,HUNTING,SWIMMING",16549,CA,95252-9510,130.30708661417322,4
233685,131,1071.0,WILD HORSE EQUESTRIAN FAMILY,-116.767222,34.201944,11,"CAMPING,FISHING,HIKING,WILDERNESS",1407,CA,,127.9090909090909,3
233692,130,479.0,HORSE CREEK,-118.954722,36.390556,83,"BOATING,CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,PHOTOGRAPHY,BIRDING,HORSEBACK RIDING,SWIMMING,INFORMATION SITE,VISITOR CENTER",6570,CA,93244-4270,79.1566265060241,4
233693,131,1114.0,HOOVER CAMPGROUND,-122.124031,44.713297,36,"CAMPING,FISHING,HIKING",2690,OR,97360,74.72222222222223,6
233694,131,1114.0,COVE CREEK,-122.15861100000001,44.712016999999996,64,"BOATING,FISHING,BIKING,HIKING,SWIMMING",4306,OR,97360,67.28125,6
233705,131,1104.0,SUNSET,-122.19694399999999,42.372222,58,"BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE",8306,OR,97601,143.20689655172413,2
233707,131,1104.0,ASPEN POINT,-122.2125,42.384722,50,"BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE",8969,OR,97601,179.38,5
233708,130,483.0,CHEKAKA RECREATION AREA LAKE MENDOCINO,-123.18638899999999,39.203056,16,"BOATING,CAMPING,FISHING,BIKING,HIKING",7,CA,95482-9404,0.4375,0
233713,131,1117.0,Blue Lake Creek Campground,-121.73638899999999,46.403611,11,"CAMPING,FISHING,BIKING,HIKING,HUNTING",456,WA,98377,41.45454545454545,7
233726,131,1120.0,LOUELLA CABIN,-123.0825,47.993333,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,HUNTING,MOUNTAIN BIKING",303,WA,98376,303.0,5
233727,131,16822.0,TANEUM CABIN,-120.85278100000001,47.106939000000004,1,"FISHING,WILDLIFE VIEWING,BIRDING",176,WA,98946,176.0,5
233728,131,1070.0,RUNNING DEER CAMPGROUND,-120.953056,39.735278,41,"BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE",2145,CA,,52.31707317073171,6
233729,131,1070.0,HORSE CAMPGROUND,-120.953056,39.735278,8,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE",436,CA,95965,54.5,6
233732,131,1061.0,JACKSON FLATS,-117.799167,34.360833,5,"CAMPING,HIKING,BIRDING",462,CA,92397,92.4,3
233733,131,1061.0,MOUNTAIN OAK,-117.729444,34.394721999999994,18,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,CANOEING,SWIMMING SITE,SCENIC DRIVE",1481,CA,92397,82.27777777777777,7
233734,131,1061.0,LAKE CAMPGROUND,-117.72333300000001,34.390556,8,"CAMPING,HIKING",1012,CA,92397,126.5,4
233735,131,1061.0,TABLE MOUNTAIN (ANGELES),-117.689444,34.386389,107,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,SCENIC DRIVE",7048,CA,92397,65.86915887850468,7
233740,131,1120.0,HAMMA HAMMA CABIN,-123.113611,47.593333,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC SITES",357,WA,98376,357.0,1
233743,131,1120.0,INTERROREM CABIN,-122.9925,47.680556,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HISTORIC & CULTURAL SITE",374,WA,98376,374.0,5
233754,130,476.0,COYOTE POINT,-120.84472199999999,37.984444,1,"BOATING,CAMPING,FISHING,HIKING,WATER ACCESS,MOUNTAIN BIKING,SWIMMING",110,CA,95252,110.0,2
233768,131,1063.0,BIG SILVER GROUP,-120.3625,38.879166999999995,1,"BOATING,CAMPING,FISHING,BIKING,HIKING",77,CA,95726,77.0,2
233770,131,14492.0,SHEEP SPRINGS HORSE CAMP,-121.679722,44.578610999999995,11,"CAMPING,BIKING,HIKING",1214,OR,97759,110.36363636363636,2
233772,131,1076.0,DIMOND O,-119.86111100000001,37.825,26,"BOATING,CAMPING,FISHING,BIKING,HIKING,CANOEING,CLIMBING,ROCK CLIMBING",8757,CA,95321,336.8076923076923,5
233775,131,1076.0,PINES GROUP STANISLAUS,0.0,0.0,1,"CAMPING,FISHING,HIKING,SWIMMING SITE,CLIMBING",164,CA,95321,164.0,1
233779,130,476.0,OAK KNOLL CAMPGROUND,-120.80305600000001,38.18265,49,"BOATING,CAMPING,FISHING,HIKING,HUNTING,SWIMMING",3211,CA,95252,65.53061224489795,7
233787,131,14492.0,LITTLE FAWN GROUP CAMP,-121.795833,43.963056,8,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE",1273,OR,97701,159.125,5
233788,131,14492.0,QUINN MEADOW HORSE CAMP,-121.786667,43.997778000000004,26,"CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,HORSEBACK RIDING",1960,OR,97701,75.38461538461539,0
233807,131,1064.0,FOUR JEFFREY,-118.55,37.25,106,"BOATING,CAMPING,FISHING,HIKING,HORSEBACK RIDING",5142,CA,93514,48.509433962264154,6
233818,131,16822.0,CAYUSE HORSE CAMP,-121.09361100000001,47.399444,14,"CAMPING,HIKING,PHOTOGRAPHY,BIRDING,HORSEBACK RIDING,HORSE CAMPING,BERRY PICKING",394,WA,98940,28.142857142857142,6
233820,131,1114.0,CLARK CREEK ORGANIZATION CAMP,-122.582222,43.973611,1,"BIKING,HIKING",148,OR,,148.0,2
233830,131,1064.0,OLD SHADY REST CAMPGROUND,-118.96166699999999,37.65,45,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER ACCESS,BACKPACKING,MOUNTAIN BIKING,HORSEBACK RIDING,SWIMMING,KAYAKING,CANOEING,WATER ACTIVITIES,SCENIC DRIVE,NON-MOTORIZED BOATING,CLIMBING,CULTURAL ACTIVITIES,SOFTBALL FIELDS,TRAILS, ALL TERRAIN/OHV,TRAILS, HORSE,TRAILS, DIFFICULT HIKING,BOAT RENTAL,GONDOLA RIDES,GOLF",6627,CA,93546,147.26666666666668,8
233837,131,1074.0,SUMMERDALE CAMPGROUND,-119.642733,37.470647,32,"CAMPING,FISHING,HIKING",9784,CA,,305.75,5
233839,131,1074.0,DIRT FLAT,-119.844444,37.663333,3,CAMPING,1015,CA,,338.3333333333333,5
233842,131,1074.0,DRY GULCH,-119.844444,37.663333,5,CAMPING,1861,CA,,372.2,5
233860,131,1064.0,NEW SHADY REST CAMPGROUND,-118.959167,37.65,93,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,HORSEBACK RIDING,VISITOR CENTER,INTERPRETIVE PROGRAMS",10679,CA,,114.82795698924731,4
233861,131,1118.0,BUCK CREEK CAMPGROUND,-121.328333,48.268333,9,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,HUNTING,SWIMMING SITE",817,WA,,90.77777777777777,7
233862,131,1118.0,Marble Creek Campground,-121.271667,48.5325,23,CAMPING,2820,WA,,122.6086956521739,4
233863,131,1118.0,Sulphur Creek Campground,-121.19455,48.24845,17,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,HORSEBACK RIDING",530,WA,,31.176470588235293,7
233864,131,1118.0,Bedal Campground,-121.39138899999999,48.096944,21,"CAMPING,FISHING,HIKING",1867,WA,,88.9047619047619,7
233865,131,1118.0,Clear Creek Campground,-121.57722199999999,48.221111,13,"BOATING,CAMPING,FISHING,BIKING,HIKING,HUNTING,WATER SPORTS,SWIMMING SITE",1167,WA,,89.76923076923077,7
233866,131,1118.0,Red Bridge Campground ,-121.655556,48.070555999999996,13,CAMPING,1741,WA,,133.92307692307693,8
233870,131,1067.0,PARADISE CAMPGROUND,-119.81277800000001,34.542221999999995,15,"CAMPING,FISHING,HIKING,HUNTING,SWIMMING SITE",2550,CA,93105,170.0,8
233877,131,1117.0,La Wis Wis Campground,-121.587778,46.673889,112,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,INTERPRETIVE PROGRAMS",11157,WA,98361,99.61607142857143,7
233879,131,1063.0,SOUTH FORK GROUP (CA),-120.520556,38.76,1,"BOATING,CAMPING,FISHING,BIKING,HIKING,HUNTING,SWIMMING SITE",61,CA,95726,61.0,2
233884,131,1110.0,SPINREEL,-124.205556,43.661389,37,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,OFF ROAD VEHICLE TRAILS",4685,OR,97467,126.62162162162163,0
233885,131,1110.0,SUTTON CAMPGROUND,-124.107222,44.054167,80,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,SWIMMING SITE,BERRY PICKING",3857,OR,97439 ,48.2125,7
233886,131,1110.0,TAHKENITCH LANDING,-124.1475,43.796667,28,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING",1476,OR,97467,52.714285714285715,7
233891,131,1118.0,Mineral Park Campground,-121.167778,48.465833,20,"CAMPING,FISHING,HIKING,PICNICKING",2079,WA,,103.95,4
233894,131,74859.0,OCHOCO FOREST CAMP,-120.425278,44.397222,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,VISITOR CENTER",106,OR,97754,106.0,2
233895,131,74859.0,WALTON LAKE,-120.33666699999999,44.433056,29,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,SWIMMING SITE",3377,OR,97754,116.44827586206897,4
233900,131,1110.0,CAPE PERPETUA,-124.100278,44.281110999999996,40,"CAMPING,WILDLIFE VIEWING,HIKING,VISITOR CENTER,BEACHCOMBING,INTERPRETIVE PROGRAMS,WHALE WATCHING",6898,OR,97498 ,172.45,8
233903,131,1110.0,RIVER EDGE,-123.75861100000002,44.377221999999996,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,MOUNTAIN BIKING,SWIMMING,CANOEING,BERRY PICKING",65,OR,97324,65.0,2
233916,131,1110.0,CANAL CREEK,-123.925278,44.393056,2,"FISHING,HIKING,BERRY PICKING,CRAWFISHING",98,OR,97394,49.0,2
233933,131,1072.0,QUAKING ASPEN CABIN,-118.549722,36.124167,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING",124,CA,,124.0,9
233937,131,16822.0,CHATTER CREEK GROUP SITE,-120.885,47.608333,1,"CAMPING,WILDLIFE VIEWING,HIKING",99,WA,98826,99.0,2
233938,131,16822.0,BRIDGE CREEK GROUP SITE,-120.780833,47.563889,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE,VISITOR CENTER",130,WA,98826,130.0,1
233939,131,16822.0,TUMWATER GROUP SITE,-120.730833,47.678056,1,"BOATING,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE",7,WA,98826,7.0,0
233940,131,16822.0,EIGHTMILE GROUP SITE,-120.76611100000001,47.550833000000004,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE",119,WA,98826,119.0,2
233949,131,1116.0,PANHANDLE,-117.27138899999999,48.51,13,"BOATING,CAMPING,FISHING,SWIMMING SITE",629,WA,99119,48.38461538461539,7
233950,131,1116.0,PIONEER PARK,-117.053611,48.214166999999996,17,"BOATING,CAMPING,FISHING,HIKING",1229,WA,99156,72.29411764705883,7
233952,131,1071.0,SHADY COVE GROUP CAMPGROUND,-117.046833,34.208314,3,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,INTERPRETIVE PROGRAMS",446,CA,92333,148.66666666666666,1
233963,131,1110.0,ROCK CREEK - SIUSLAW,-124.115,44.184722,14,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,BERRY PICKING",2173,OR,97439-8227 ,155.21428571428572,8
233964,131,1110.0,BLACKBERRY,-123.835,44.371111,32,"BOATING,CAMPING,FISHING,BIKING,HIKING,CANOEING,BERRY PICKING,CRAWFISHING",1999,OR,97390 ,62.46875,7
233965,131,1110.0,TILLICUM,-124.09111100000001,44.367222,61,"CAMPING,FISHING,HIKING,SWIMMING",10830,OR,97394 ,177.54098360655738,5
233973,131,1108.0,SQUAW LAKES,-123.125,42.123056,14,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE",2441,OR,97530,174.35714285714286,8
233981,131,1063.0,CAPPS CROSSING,-120.40611100000001,38.651111,1,"CAMPING,HIKING,CLIMBING,ROCK CLIMBING",64,CA,95709,64.0,2
233984,131,16822.0,AMERICAN RIDGE LODGE,-121.17111100000001,46.973889,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HISTORIC SITES,SNOWSHOEING,SLEDDING",182,WA,98937,182.0,2
233985,131,16822.0,KANER FLAT GROUP SITE,-121.130278,47.011389,1,"FISHING,WILDLIFE VIEWING",74,WA,98937,74.0,2
233986,131,16822.0,INDIAN FLAT GROUP SITE,-121.13972199999999,46.981111,1,"WILDLIFE VIEWING,BIRDING",77,WA,98937,77.0,2
233987,131,16822.0,PINE NEEDLE GROUP SITE,-121.21,46.968889000000004,1,"FISHING,WILDLIFE VIEWING",119,WA,98937,119.0,2
233988,131,16822.0,CLEAR LAKE GROUP SITE,-121.266667,46.631111,1,"FISHING,WILDLIFE VIEWING,BIRDING,SWIMMING",98,WA,98937,98.0,2
233993,131,1071.0,FISHERMANS GROUP,-117.110822,34.246708,4,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HORSEBACK RIDING",591,CA,92333,147.75,8
233997,131,16822.0,EAST KACHESS GROUP SITE,-121.21888899999999,47.306944,1,"CAMPING,FISHING,HIKING,PHOTOGRAPHY,BIRDING,SWIMMING,KAYAKING,CANOEING",38,WA,98922,38.0,0
233998,131,16822.0,SILVER FALLS GROUP SITE,-120.5375,47.958056,1,"FISHING,WILDLIFE VIEWING,HIKING,BIRDING,HISTORIC & CULTURAL SITE",100,WA,98822,100.0,2
233999,131,16822.0,Pine Flats Group Campground,-120.425,47.758611,1,"FISHING,WILDLIFE VIEWING,HIKING,BIRDING,MOUNTAIN BIKING,OFF HIGHWAY VEHICLE,HORSEBACK RIDING",121,WA,98802,121.0,1
234000,131,1071.0,TENT PEG GROUP,-117.08333300000001,34.265278,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WINTER SPORTS,SWIMMING SITE",87,CA,92333,87.0,7
234001,131,1067.0,LOS PRIETOS,-119.80916699999999,34.541667,38,"CAMPING,FISHING,BIKING,SWIMMING SITE",5280,CA,93105,138.94736842105263,4
234006,131,1063.0,HARVEY WEST CABIN,-120.275,38.755,1,"CAMPING,FISHING,HIKING,SWIMMING SITE",181,CA,95709,181.0,2
234011,131,1072.0,CAMP 9,-118.42916699999999,35.698333,60,"BOATING,CAMPING,FISHING,BIKING,WATER SPORTS,SWIMMING SITE,FISH HATCHERY",939,CA,93238,15.65,7
234015,128,2893.0,PINNACLES CAMPGROUND,-121.176111,36.466389,123,"CAMPING,WILDLIFE VIEWING,HIKING,DAY USE AREA,VISITOR CENTER,OTHER RECREATION CONCESSION SITE,INTERPRETIVE PROGRAMS,CLIMBING",31291,CA,95043,254.39837398373984,9
234016,131,16822.0,COTTONWOOD CAMPGROUND (WA),-121.02611100000001,46.907222,14,"CAMPING,FISHING,HIKING,WATER SPORTS",1054,WA,98937,75.28571428571429,7
234017,131,16822.0,Hause Creek Campground,-121.07638899999999,46.675556,39,"CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE",1543,WA,98610,39.56410256410256,7
234018,131,16822.0,HELLS CROSSING CAMPGROUND,-121.265833,46.964721999999995,18,"CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE",1341,WA,98937,74.5,7
234019,131,16822.0,Little Naches Campground,-121.097778,46.990278,16,"CAMPING,FISHING,BIKING,HIKING,WATER SPORTS",1690,WA,98937,105.625,4
234020,131,16822.0,COUGAR FLAT,-121.23361100000001,46.916944,12,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,VISITOR CENTER",642,WA,98610,53.5,7
234021,131,16822.0,PLEASANT VALLEY CAMPGROUND,-121.325556,46.942778000000004,17,"CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE",942,WA,98937,55.411764705882355,7
234022,131,16822.0,SAWMILL FLAT CAMPGROUND,-121.09527800000001,46.974444,24,"CAMPING,FISHING,BIKING,HIKING,PICNICKING,HUNTING",2117,WA,98937,88.20833333333333,7
234023,131,16822.0,CEDAR SPRINGS CAMPGROUND (WA) ,-121.16305600000001,46.973333000000004,14,"CAMPING,FISHING,HIKING",1388,WA,98937,99.14285714285714,7
234024,131,16822.0,Soda Springs Campground,-121.21416699999999,46.925694,20,"CAMPING,FISHING,HIKING,WATER SPORTS",1976,WA,98937,98.8,3
234025,131,16822.0,Willows Campground,-121.03916699999999,46.6725,14,"CAMPING,FISHING,HIKING",998,WA,98610,71.28571428571429,7
234026,131,16822.0,Windy Point Campground,-120.9075,46.693333,10,"CAMPING,FISHING,HIKING",1105,WA,98937,110.5,4
234027,131,16822.0,LODGEPOLE CAMPGROUND (WA),-121.38444399999999,46.915833,34,"CAMPING,FISHING,HIKING,SWIMMING SITE",3309,WA,98937,97.32352941176471,7
234039,128,2803.0,MANZANITA LAKE,-121.56388899999999,40.529167,164,"BOATING,CAMPING,FISHING,HIKING,PICNICKING,DAY USE AREA,HISTORIC & CULTURAL SITE,SWIMMING SITE,VISITOR CENTER,INTERPRETIVE PROGRAMS",29174,CA,96063,177.890243902439,9
234040,128,2803.0,SUMMIT LAKE SOUTH,-121.42361100000001,40.490278,48,"CAMPING,FISHING,HIKING,DAY USE AREA,HISTORIC & CULTURAL SITE,SWIMMING SITE,VISITOR CENTER",6258,CA,96063,130.375,8
234041,128,2803.0,SUMMIT LAKE NORTH,-121.425,40.494444,44,"CAMPING,FISHING,HIKING,PICNICKING,DAY USE AREA,SWIMMING SITE,VISITOR CENTER",6373,CA,96063,144.8409090909091,5
234042,128,2803.0,LOST CREEK GROUP,-121.516667,40.5625,8,"BOATING,CAMPING,FISHING,HIKING,PICNICKING,HISTORIC & CULTURAL SITE,SWIMMING SITE,INTERPRETIVE PROGRAMS",745,CA,96063,93.125,7
234060,128,2845.0,NEWHALEM CAMPGROUND,-121.26111100000001,48.675,106,"CAMPING,BIKING,HIKING,HISTORIC & CULTURAL SITE,INTERPRETIVE PROGRAMS",18048,WA,98284,170.26415094339623,8
234061,128,2802.0,KETTLE FALLS CAMPGROUND,-118.12003100000001,48.286383,75,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,WATER SPORTS,HISTORIC & CULTURAL SITE,VISITOR CENTER,INTERPRETIVE PROGRAMS",2898,WA,99122,38.64,6
234062,128,2802.0,FORT SPOKANE,-118.30915300000001,47.904603,67,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,WATER ACCESS,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING,CANOEING,VISITOR CENTER,INTERPRETIVE PROGRAMS",4170,WA,99122,62.23880597014925,3
234064,128,2802.0,SPRING CANYON,-118.939072,47.933056,78,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,WATER ACCESS,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING,CANOEING,VISITOR CENTER,INTERPRETIVE PROGRAMS",4222,WA,99122,54.12820512820513,7
234065,128,2802.0,EVANS GROUP CAMP,-118.11497800000001,48.702614000000004,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PICNICKING,DAY USE AREA,WATER ACCESS,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING,CANOEING,INTERPRETIVE PROGRAMS",75,WA,99122,75.0,0
