Index,FacilityID,OrgFacilityID,ParentRecAreaID,FacilityName,FacilityLongitude,FacilityLatitude,NumberofCampsites,ActivityName.1,ActivityName.2,ActivityName.3,ActivityName.4,ActivityName.5,ActivityName.6,ActivityName.7,ActivityName.8,ActivityName.9,ActivityName.10,ActivityName.11,ActivityName.12,ActivityName.13,ActivityName.14,ActivityName.15,ActivityName.16,ActivityName.17,ActivityName.18,ActivityName.19,ActivityName.20,ActivityName.21,ActivityName.22,ActivityName.23,ActivityName.24,ActivityName.25,ActivityName.26,ActivityName.27,ActivityName.28,ActivityName.29,ActivityName.30
1860,233679,130,412,OUTFLOW CAMPING,-79.366944,39.805,74,CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,WATER ACCESS,WATER ACTIVITIES,,,,,,,,,,,,,,,,,,,,,,,
1861,233680,130,267,THIBAUT POINT,-93.396389,38.296389,45,BOATING,CAMPING,FISHING,SWIMMING SITE,FISH HATCHERY,,,,,,,,,,,,,,,,,,,,,,,,,
1862,233681,131,1071,OSO GROUP,-116.8625,34.175556,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,WATER SPORTS,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,
1863,233682,131,16822,CLE ELUM RIVER GROUP SITE,-121.103331,47.349719,1,CAMPING,FISHING,HIKING,PHOTOGRAPHY,BIRDING,WATER ACCESS,SWIMMING,CANOEING,,,,,,,,,,,,,,,,,,,,,,
1864,233683,130,476,ACORN CAMPGROUND,-120.799722,38.176261,127,BOATING,CAMPING,FISHING,HIKING,DAY USE AREA,HUNTING,SWIMMING,,,,,,,,,,,,,,,,,,,,,,,
1865,233684,130,146,South Abutment Recreation Area,-90.1325,34.746667,78,BOATING,CAMPING,FISHING,BIKING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,
1866,233685,131,1071,WILD HORSE EQUESTRIAN FAMILY,-116.767222,34.201944,11,CAMPING,FISHING,HIKING,WILDERNESS,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,233687,130,460,GOOSE POINT,-80.057222,36.803889,64,BOATING,CAMPING,HIKING,DAY USE AREA,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
1868,233688,130,1692,GREENVILLE RECREATION AREA,-90.455833,37.100372,96,CAMPING,FISHING,BIKING,DAY USE AREA,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,,
1869,233689,130,1692,PEOPLES CREEK,-90.275253,36.946442,54,BOATING,CAMPING,FISHING,BIKING,PICNICKING,DAY USE AREA,WATER ACCESS,SWIMMING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,
1870,233690,130,1692,REDMAN CREEK RECREATION AREA,-90.283797,36.927372,102,CAMPING,FISHING,HIKING,PICNICKING,DAY USE AREA,WATER ACCESS,SWIMMING SITE,VISITOR CENTER,,,,,,,,,,,,,,,,,,,,,,
1871,233692,130,479,HORSE CREEK,-118.954722,36.390556,83,BOATING,CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,PHOTOGRAPHY,BIRDING,HORSEBACK RIDING,SWIMMING,INFORMATION SITE,VISITOR CENTER,,,,,,,,,,,,,,,,,,
1872,233693,131,1114,HOOVER CAMPGROUND,-122.124031,44.713297,36,CAMPING,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,233694,131,1114,COVE CREEK,-122.158611,44.712017,64,BOATING,FISHING,BIKING,HIKING,SWIMMING,,,,,,,,,,,,,,,,,,,,,,,,,
1874,233695,130,269,OUTLET(MELVERN),-95.706236,38.513708,135,BOATING,CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,BIRDING,WATER ACCESS,MOUNTAIN BIKING,SWIMMING,KAYAKING,,,,,,,,,,,,,,,,,,,
1875,233696,130,546,CHERRYVALE PARK,-95.458333,37.269444,24,BOATING,CAMPING,FISHING,HIKING,HUNTING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
1876,233697,130,172,BLACKHAWK PARK,-91.223056,43.460833,132,BOATING,CAMPING,FISHING,DAY USE AREA,SWIMMING,KAYAKING,CANOEING,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,
1877,233698,130,352,TAILWATER,-86.133056,36.894444,48,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA,,,,,,,,,,,,,,,,,,,,,,,,,
1878,233699,130,276,RUARK BLUFF WEST,-93.809444,37.525833,67,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
1879,233700,130,263,BLOOMINGTON EAST ,-95.375261,38.9079,298,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,DAY USE AREA,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
1880,233702,130,577,POTATO HILLS SOUTH,-95.325,34.625,18,BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
1881,233703,130,578,BURNS RUN WEST,-96.591111,33.855556,115,CAMPING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,233704,130,267,BERRY BEND EQUESTRIAN,-93.51,38.199722,29,BOATING,CAMPING,FISHING,HIKING,HORSEBACK RIDING,FISH HATCHERY,,,,,,,,,,,,,,,,,,,,,,,,
1883,233705,131,1104,SUNSET,-122.196944,42.372222,58,BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
1884,233707,131,1104,ASPEN POINT,-122.2125,42.384722,50,BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
1885,233708,130,483,CHEKAKA RECREATION AREA LAKE MENDOCINO,-123.186389,39.203056,16,BOATING,CAMPING,FISHING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
1886,233709,131,1053,BUFFALO SPRINGS,-105.989167,39.033889,18,CAMPING,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,233710,131,1053,ASPEN (CO),-105.840833,39.425278,12,CAMPING,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,233711,131,1053,BLUE MOUNTAIN,-105.361389,38.961389,21,CAMPING,FISHING,BIKING,HIKING,CLIMBING,,,,,,,,,,,,,,,,,,,,,,,,,
1889,233712,131,1053,ROUND MOUNTAIN,-105.431111,39.030556,16,CAMPING,FISHING,HIKING,MOUNTAIN BIKING,CLIMBING,,,,,,,,,,,,,,,,,,,,,,,,,
1890,233713,131,1117,Blue Lake Creek Campground,-121.736389,46.403611,11,CAMPING,FISHING,BIKING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
1891,233714,131,1082,LAKE MICHIGAN AT MANISTEE,-86.4275,44.119167,51,CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
1892,233715,131,1082,SAND LAKE CAMPGROUND,-85.929444,44.168056,44,BOATING,CAMPING,FISHING,HIKING,CANOEING,SWIMMING SITE,SAILING,,,,,,,,,,,,,,,,,,,,,,,
1893,233716,130,511,LOFERS BEND WEST,-97.361111,31.885278,75,CAMPING,BIRDING,WATER ACCESS,SWIMMING,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,233717,131,1082,BOWMAN BRIDGE,-85.942222,43.888333,17,CAMPING,FISHING,WATER ACTIVITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,233718,131,1053,SPRINGER GULCH,-105.424892,38.927383,15,CAMPING,FISHING,HIKING,CLIMBING,ROCK CLIMBING,,,,,,,,,,,,,,,,,,,,,,,,,
1896,233719,131,1030,UPPER STILLWATER,-110.699722,40.560556,11,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,,
1897,233720,131,1053,RIVERSIDE (CO),-105.441111,38.943889,19,CAMPING,FISHING,HIKING,ROCK CLIMBING,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,233721,131,1053,SPILLWAY CAMPGROUND,-105.467778,38.906667,23,CAMPING,FISHING,HIKING,ROCK CLIMBING,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,233722,131,1053,COVE CAMPGROUND,-105.460278,38.910556,4,CAMPING,FISHING,HIKING,ROCK CLIMBING,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,233723,131,1053,JEFFERSON CREEK,-105.860833,39.436944,17,BOATING,CAMPING,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,233724,131,1053,HORSESHOE CAMPGROUND,-106.086111,39.201667,19,CAMPING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,233725,131,1090,JESS JUDY,-79.24625,38.895694,3,BOATING,CAMPING,FISHING,BIKING,HIKING,MOUNTAIN BIKING,,,,,,,,,,,,,,,,,,,,,,,,
1903,233726,131,1120,LOUELLA CABIN,-123.0825,47.993333,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,HUNTING,MOUNTAIN BIKING,,,,,,,,,,,,,,,,,,,,,,,
1904,233727,131,16822,TANEUM CABIN,-120.852781,47.106939,1,FISHING,WILDLIFE VIEWING,BIRDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,233728,131,1070,RUNNING DEER CAMPGROUND,-120.953056,39.735278,41,BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
1906,233729,131,1070,HORSE CAMPGROUND,-120.953056,39.735278,8,BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,
1907,233730,131,1035,MIRROR LAKE,-110.883611,40.700833,79,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,BACKPACKING,HORSEBACK RIDING,SCENIC DRIVE,NON-MOTORIZED BOATING,,,,,,,,,,,,,,,,,,,,
1908,233731,131,1051,STUB CREEK CABIN,-105.905,40.793889,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,BACKPACKING,HUNTING,MOUNTAIN BIKING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,
1909,233732,131,1061,JACKSON FLATS,-117.799167,34.360833,5,CAMPING,HIKING,BIRDING,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,233733,131,1061,MOUNTAIN OAK,-117.729444,34.394722,18,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,CANOEING,SWIMMING SITE,SCENIC DRIVE,,,,,,,,,,,,,,,,,,,,,
1911,233734,131,1061,LAKE CAMPGROUND,-117.723333,34.390556,8,CAMPING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,233735,131,1061,TABLE MOUNTAIN (ANGELES),-117.689444,34.386389,107,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,SCENIC DRIVE,,,,,,,,,,,,,,,,,,,,,,,,
1913,233736,131,1017,RED CLIFF CAMPGROUND,-111.241667,45.174167,60,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PHOTOGRAPHY,BIRDING,WATER ACCESS,BACKPACKING,STAR GAZING,BERRY PICKING,,,,,,,,,,,,,,,,,,,,
1914,233737,131,1017,MOOSE CREEK GROUP SITE,-111.171389,45.351389,1,CAMPING,WILDLIFE VIEWING,PHOTOGRAPHY,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,233738,131,1017,MOOSE CREEK FLAT CAMPGROUND,-111.171389,45.356667,13,CAMPING,FISHING,WILDLIFE VIEWING,DAY USE AREA,PHOTOGRAPHY,BIRDING,WATER ACCESS,KAYAKING,STAR GAZING,RAFTING,,,,,,,,,,,,,,,,,,,,
1916,233739,131,1017,SWAN CREEK CAMPGROUND,-111.168056,45.3725,13,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PHOTOGRAPHY,BIRDING,WATER ACCESS,STAR GAZING,MUSHROOM PICKING,BERRY PICKING,,,,,,,,,,,,,,,,,,,,
1917,233740,131,1120,HAMMA HAMMA CABIN,-123.113611,47.593333,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC SITES,,,,,,,,,,,,,,,,,,,,,,,
1918,233741,131,1017,CHISHOLM CAMPGROUND,-110.956111,45.474722,10,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PHOTOGRAPHY,BIRDING,WATER ACCESS,MOUNTAIN BIKING,OFF ROAD VEHICLE TRAILS,SWIMMING,KAYAKING,CANOEING,STAR GAZING,MUSHROOM PICKING,BERRY PICKING,,,,,,,,,,,,,,
1919,233742,131,1017,GREEK CREEK CAMPGROUND,-111.181667,45.380556,15,CAMPING,FISHING,WILDLIFE VIEWING,PHOTOGRAPHY,BIRDING,WATER ACCESS,KAYAKING,STAR GAZING,RAFTING,,,,,,,,,,,,,,,,,,,,,
1920,233743,131,1120,INTERROREM CABIN,-122.9925,47.680556,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,,
1921,233744,131,1017,HOOD CREEK CAMPGROUND,-110.967778,45.485,25,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,PHOTOGRAPHY,BIRDING,WATER ACCESS,BACKPACKING,MOUNTAIN BIKING,OFF ROAD VEHICLE TRAILS,SWIMMING,KAYAKING,CANOEING,STAR GAZING,MUSHROOM PICKING,BERRY PICKING,,,,,,,,,,
1922,233745,131,1017,LANGOHR CAMPGROUND,-111.015,45.533611,19,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PHOTOGRAPHY,BIRDING,WATER ACCESS,BACKPACKING,MOUNTAIN BIKING,STAR GAZING,,,,,,,,,,,,,,,,,,,
1923,233746,131,1017,SPIRE ROCK CAMPGROUND,-111.206389,45.441389,19,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PHOTOGRAPHY,BIRDING,BACKPACKING,MOUNTAIN BIKING,STAR GAZING,MUSHROOM PICKING,BERRY PICKING,,,,,,,,,,,,,,,,,,
1924,233747,130,263,BLOOMINGTON WEST,-95.400492,38.923328,1,BOATING,CAMPING,FISHING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
1925,233753,130,1691,WILBORN CREEK (GROUP CAMP),-88.703333,39.575556,1,BOATING,CAMPING,FISHING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,233754,130,476,COYOTE POINT,-120.844722,37.984444,1,BOATING,CAMPING,FISHING,HIKING,WATER ACCESS,MOUNTAIN BIKING,SWIMMING,,,,,,,,,,,,,,,,,,,,,,,
1927,233755,131,1035,BOUNTIFUL PEAK CAMPGROUND,-111.803889,40.979722,30,CAMPING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,233756,131,1091,MOOSE LAKE,-91.020278,46.016111,15,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,233757,131,1091,BEAVER LAKE,-90.878333,46.300833,10,BOATING,CAMPING,FISHING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
1930,233758,131,1091,BLACK LAKE,-90.934444,45.983611,29,CAMPING,FISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,233759,131,1091,EAST TWIN,-90.86,46.191944,10,BOATING,CAMPING,FISHING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
1932,233760,131,1091,NAMEKAGON,-90.923611,46.350278,34,BOATING,CAMPING,FISHING,BIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
1933,233761,131,1091,DAY LAKE,-90.909167,46.176389,52,BOATING,CAMPING,FISHING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,233762,131,1091,SAILOR LAKE,-90.277222,45.843056,25,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,CANOEING,HISTORIC SITES,,,,,,,,,,,,,,,,,,,,,,
1935,233763,131,1091,EASTWOOD,-90.443889,45.330833,5,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,SWIMMING SITE,OTHER RECREATION CONCESSION SITE,,,,,,,,,,,,,,,,,,,,,,,
1936,233764,131,1091,TWIN LAKES (WI),-90.072222,45.954722,7,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,MOUNTAIN BIKING,CANOEING,STAR GAZING,,,,,,,,,,,,,,,,,,,,
1937,233765,131,1091,PICNIC POINT (WI),-90.435833,45.305556,1,BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
1938,233766,131,1091,SPEARHEAD POINT,-90.446944,45.328056,15,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE,OTHER RECREATION CONCESSION SITE,,,,,,,,,,,,,,,,,,,,,,
1939,233767,131,1091,TWO LAKES,-91.193333,46.292222,94,BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,
1940,233768,131,1063,BIG SILVER GROUP,-120.3625,38.879167,1,BOATING,CAMPING,FISHING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
1941,233769,131,1082,GLEASONS LANDING ,-85.920278,43.871111,6,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,CANOEING,,,,,,,,,,,,,,,,,,,,,,,,,
1942,233770,131,14492,SHEEP SPRINGS HORSE CAMP,-121.679722,44.578611,11,CAMPING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,233771,131,1015,CASCADE,-109.450833,45.173333,30,BOATING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,KAYAKING,CANOEING,,,,,,,,,,,,,,,,,,,,,,,
1944,233772,131,1076,DIMOND O,-119.861111,37.825,26,BOATING,CAMPING,FISHING,BIKING,HIKING,CANOEING,CLIMBING,ROCK CLIMBING,,,,,,,,,,,,,,,,,,,,,,
1945,233773,131,1091,SMITH RAPIDS,-90.173889,45.910556,11,BOATING,CAMPING,FISHING,HIKING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,,
1946,233774,131,1091,FRANKLIN LAKE,-89.008056,45.924722,77,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HISTORIC , CULTURAL SITE,KAYAKING,CANOEING,SWIMMING SITE,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,
1947,233775,131,1076,PINES GROUP STANISLAUS,0,0,1,CAMPING,FISHING,HIKING,SWIMMING SITE,CLIMBING,,,,,,,,,,,,,,,,,,,,,,,,,
1948,233776,131,1057,SHERIDAN NORTH COVE GRP CG,-103.470072,43.9855,4,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,WATER SPORTS,HISTORIC , CULTURAL SITE,SWIMMING SITE,,,,,,,,,,,,,,,,,,,
1949,233777,131,1091,BOULDER LAKE,-88.639444,45.139444,46,BOATING,CAMPING,FISHING,DAY USE AREA,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
1950,233778,131,1019,NORTH DICKEY LAKE,-114.833333,48.719278,24,BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,
1951,233779,130,476,OAK KNOLL CAMPGROUND,-120.803056,38.18265,49,BOATING,CAMPING,FISHING,HIKING,HUNTING,SWIMMING,,,,,,,,,,,,,,,,,,,,,,,,
1952,233780,130,1686,LOTUS GROUP AREA,-89.258222,38.663544,1,BOATING,CAMPING,WILDLIFE VIEWING,DAY USE AREA,HUNTING,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,
1953,233781,131,1091,CHIPPEWA,-90.705278,45.2225,27,BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
1954,233782,131,1042,TWIN KNOBS CAMPGROUND,-83.516944,38.094722,203,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,
1955,233786,130,1686,MCNAIR GROUP AREA,-89.325,38.608333,48,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,
1956,233787,131,14492,LITTLE FAWN GROUP CAMP,-121.795833,43.963056,8,BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,
1957,233788,131,14492,QUINN MEADOW HORSE CAMP,-121.786667,43.997778,26,CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,
1958,233789,131,1035,WASHINGTON LAKE,-110.971667,40.671667,45,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BACKPACKING,WATER ACTIVITIES,,,,,,,,,,,,,,,,,,,,,,,
1959,233790,130,505,EBENEZER PARK,-94.124722,31.070278,30,BOATING,CAMPING,FISHING,HUNTING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
1960,233791,130,249,ALBENI COVE,-116.999722,48.183056,13,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,PICNICKING,DAY USE AREA,WATER SPORTS,SWIMMING,,,,,,,,,,,,,,,,,,,,,,
1961,233792,131,1030,ASPEN (UT),-110.845833,40.497222,30,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
1962,233793,131,1030,AVINTAQUIN CAMPGROUND,-110.775278,39.884167,17,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
1963,233794,131,1030,HADES,-110.872778,40.534167,14,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
1964,233795,131,1030,IRON MINE,-110.886667,40.554167,26,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,
1965,233796,131,1033,CHUTE GROUP,-111.175556,39.551944,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,
1966,233797,131,1033,BIG ROCK GROUP,-111.155556,39.5125,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,CLIMBING,,,,,,,,,,,,,,,,,,,,,,,
1967,233798,131,1033,LITTLE BEAR GROUP,-111.141944,39.446111,2,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,CLIMBING,,,,,,,,,,,,,,,,,,,,,,,
1968,233804,131,1053,PONDEROSA GROUP - LAKE ISABEL,-105.067222,37.967778,1,CAMPING,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,233805,131,1053,SPRUCE GROUP - LAKE ISABEL,-105.067222,37.967778,1,CAMPING,FISHING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,233807,131,1064,FOUR JEFFREY,-118.55,37.25,106,BOATING,CAMPING,FISHING,HIKING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,,
1971,233808,131,1053,ROBERTS CABIN,-105.931667,39.34,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
1972,233809,130,354,TRACE BRANCH CAMPGROUND,-83.372778,37.241667,27,BOATING,CAMPING,FISHING,WATER SPORTS,SWIMMING SITE,VISITOR CENTER,,,,,,,,,,,,,,,,,,,,,,,,
1973,233810,131,2018,MARSHALL PARK,-106.985833,37.788889,15,CAMPING,FISHING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,233811,131,2018,RIVER HILL,-107.23197,37.730004,18,BOATING,CAMPING,FISHING,BIKING,HIKING,INTERPRETIVE PROGRAMS,CLIMBING,,,,,,,,,,,,,,,,,,,,,,,
1975,233812,131,1053,LAKE ISABEL CABIN,-105.050278,37.981111,1,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WATER SPORTS,,,,,,,,,,,,,,,,,,,,,,
1976,233813,130,165,EGGERTS LANDING,-98.010081,47.09745,41,CAMPING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,233814,130,521,NOTREBES BEND PARK,-91.309167,33.988056,30,BOATING,CAMPING,FISHING,BIRDING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
1978,233815,131,1030,MOON LAKE CAMPGROUND,-110.517778,40.566389,54,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,
1979,233816,131,1030,YELLOWSTONE GROUP CAMPGROUND,-110.336111,40.541944,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
1980,233817,131,1030,UINTA RIVER GROUP,-110.037222,40.516111,1,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,233818,131,16822,CAYUSE HORSE CAMP,-121.093611,47.399444,14,CAMPING,HIKING,PHOTOGRAPHY,BIRDING,HORSEBACK RIDING,HORSE CAMPING,BERRY PICKING,,,,,,,,,,,,,,,,,,,,,,,
1982,233819,131,1030,SKULL CREEK,-109.526944,40.862778,17,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,
1983,233820,131,1114,CLARK CREEK ORGANIZATION CAMP,-122.582222,43.973611,1,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,233821,131,1030,GREENDALE,-109.457778,40.881667,10,BOATING,CAMPING,FISHING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,233822,131,1030,GREENS LAKE,-109.535833,40.873333,21,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,,,,,,,,,,,,,,,,,,,,,,,
1986,233823,131,1030,CANYON RIM,-109.549444,40.8825,16,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
1987,233824,131,1030,RED CANYON,-109.559167,40.889444,8,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,
1988,233825,131,1024,BIG SPRINGS WARMING HUT,-111.299722,44.485,1,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,233826,131,1024,BUTTERMILK,-111.426111,44.4325,56,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WATER SPORTS,,,,,,,,,,,,,,,,,,,,,,
1990,233827,131,1084,CUT FOOT HORSE CAMPGROUND,-94.066389,47.558333,34,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,
