facilityid,#tenting,#group,#remote,#structured_RV,tenting,group,remote,structured_RV,totalbeforetax,numberofpeople,reservation_days,days_stay,FacilityName,FacilityLongitude,FacilityLatitude,tenting_demand,group_demand,remote_demand,structured_RV_demand,Year
232890,14.0,0.0,0.0,41.0,504.0,0.0,0.0,782.0,66.0,5.0,52.0,2.0,FAIRVIEW CAMPGROUND,-118.492222,35.928889,36.0,,,19.073170731707318,2018
232891,24.0,0.0,9.0,0.0,522.0,0.0,184.0,0.0,66.0,6.0,50.5,2.0,GOLDLEDGE CAMPGROUND,-118.45638899999999,35.877778,21.75,,20.444444444444443,,2018
232892,39.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,30.0,4.0,40.0,2.0,Indian Creek (WA),-121.2425,46.645,12.564102564102564,,,,2018
232893,18.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,62.0,4.0,18.0,2.0,COY FLAT,-118.61805600000001,36.129166999999995,17.5,,,,2018
232894,37.0,1.0,0.0,0.0,226.0,18.0,0.0,0.0,49.99,5.0,55.5,2.0,PACKARD CREEK ,-122.43166699999999,43.699721999999994,6.108108108108108,18.0,,,2018
232895,29.0,1.0,0.0,0.0,312.0,12.0,0.0,0.0,42.0,4.0,44.5,2.0,Peterson Prairie Campground,-121.66083300000001,45.969444,10.758620689655173,12.0,,,2018
232896,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,122.5,20.0,163.0,3.0,North Fork Bear Group Camp,-121.787778,46.450833,,15.0,,,2018
232897,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,110.0,20.0,158.0,3.0,North Fork Beaver Group Camp,-121.787778,46.450833,,11.0,,,2018
232898,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,85.0,25.0,112.0,3.0,North Fork Elk Group Camp,-121.78888899999998,46.4525,,23.0,,,2018
232900,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,235.0,50.0,184.0,3.0,OGDEN GROUP,-121.42333300000001,43.728333,,10.5,,,2018
232901,51.0,10.0,0.0,54.0,129.0,52.0,0.0,13.0,50.0,4.0,33.5,3.0,CHRISTIE CAMPGROUND,-120.838783,40.566389,2.5294117647058822,5.2,,0.24074074074074073,2018
232902,51.0,2.0,0.0,248.0,420.0,23.0,0.0,1549.0,70.0,3.0,103.5,4.0,MERRILL CAMPGROUND,-120.81200600000001,40.548119,8.235294117647058,11.5,,6.245967741935484,2018
232906,10.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,66.0,4.0,67.0,2.0,LOWER BILLY CREEK,-119.227778,37.238056,39.9,,,,2018
232907,15.0,0.0,0.0,0.0,118.0,0.0,22.0,0.0,50.0,4.0,9.0,2.0,LOWER LITTLE TRUCKEE,-120.23638899999999,39.485556,7.866666666666666,,inf,,2018
232908,20.0,1.0,0.0,0.0,280.0,22.0,0.0,0.0,50.0,4.0,19.0,2.0,UPPER LITTLE TRUCKEE,-120.243889,39.490833,14.0,22.0,,,2018
232909,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,184.0,2.0,CRANE VALLEY,-119.585278,37.333056,,0.42857142857142855,,,2018
232910,0.0,4.0,0.0,0.0,0.0,91.0,0.0,0.0,293.0,28.0,71.0,2.0,RECREATION POINT,-119.57777800000001,37.328610999999995,,22.75,,,2018
232911,44.0,0.0,0.0,0.0,1512.0,0.0,0.0,0.0,73.99,6.0,46.0,2.0,WISHON BASS LAKE,-119.53388899999999,37.297222,34.36363636363637,,,,2018
232912,22.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,146.01,8.0,42.0,2.0,CEDAR BLUFF,-119.54416699999999,37.307778000000006,25.954545454545453,,,,2018
232913,83.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,60.0,4.0,79.0,3.0,LONE ROCK (CA),-120.617222,40.195278,6.373493975903615,,,,2018
232914,29.0,4.0,0.0,0.0,366.0,50.0,0.0,0.0,85.0,5.0,117.0,3.0,LONG POINT (CA),-120.578333,40.178333,12.620689655172415,12.5,,,2018
232915,35.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,60.0,5.0,12.0,2.0,BOULDER CREEK (CA),-120.611944,40.18333300000001,5.828571428571428,,,,2018
232916,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,260.0,50.0,112.5,2.5,WEST EAGLE CAMPGROUND,-120.78138899999999,40.548611,,10.0,,,2018
233096,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,20.0,52.5,116.0,2.0,HIRZ BAY GROUP 1,-122.253056,40.866667,,14.0,,,2018
233097,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,60.0,40.0,109.5,3.0,HIRZ BAY GROUP 2,-122.253056,40.866667,,18.0,,,2018
233101,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,175.0,15.0,76.0,3.0,ASPEN GROUP (INYO),-118.71194399999999,37.523610999999995,,11.0,,,2018
233102,15.0,0.0,7.0,4.0,305.0,0.0,172.0,76.0,56.0,4.0,127.0,4.0,ROBINSON CREEK SOUTH,-119.3175,38.186111,20.333333333333332,,24.571428571428573,19.0,2018
233103,33.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,46.0,4.0,67.0,2.0,Panther Creek campground,-121.879722,45.819722,15.787878787878787,,,,2018
233104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,160.0,4.0,181.0,2.0,VAN VLECK BUNKHOUSE,-120.325,38.929167,,,,36.0,2018
233110,29.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,54.0,3.0,17.0,2.0,TAHKENITCH CAMPGROUND,-124.1475,43.79638900000001,9.03448275862069,,,,2018
233111,14.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,54.0,4.0,19.0,2.0,TYEE CAMPGROUND,-124.12166699999999,43.881944,12.214285714285714,,,,2018
233112,50.0,0.0,0.0,1.0,863.0,0.0,0.0,0.0,54.0,3.0,18.0,2.0,EEL CREEK CAMPGROUND,-124.184722,43.583056,17.26,,,0.0,2018
233113,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,197.5,11.0,61.0,2.5,WINDY GROUP CAMP,-122.03027800000001,43.460833,,8.0,,,2018
233114,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,130.0,20.5,166.5,2.0,Boardman Group Camp,-121.676667,48.07,,22.0,,,2018
233115,0.0,4.0,0.0,55.0,0.0,72.0,0.0,1005.0,50.0,2.0,61.0,2.0,UNION CREEK CAMPGROUND,-118.018611,44.696944,,18.0,,18.272727272727273,2018
233130,10.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,58.0,2.0,22.5,3.0,LITTLE LASIER MEADOWS CAMPGROUND,-120.515556,39.490556,12.2,,,,2018
233133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,140.0,2.0,181.0,2.0,TIMBER BUTTE CABIN,-122.5725,43.925833000000004,,,,83.0,2018
233136,16.0,1.0,0.0,2.0,0.0,12.0,0.0,43.0,100.0,3.0,45.0,2.0,Anthony Lake,-118.233553,44.963192,0.0,12.0,,21.5,2018
233142,17.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,20.0,2.0,23.0,2.0,BOISE CREEK,-123.65833300000001,40.944722,8.294117647058824,,,,2018
233143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,80.0,4.0,135.5,2.0,COTTONWOOD CABIN,-120.642222,48.021944,,,,48.0,2018
233153,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,435.0,70.0,126.0,2.0,Eagleview Group Campground (Reservation),-123.49305600000001,43.497778000000004,,9.0,,,2018
233154,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,290.0,50.0,108.0,2.0,Lone Pine Group Campground (Reservation),-122.946389,43.383611,,9.0,,,2018
233161,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,95.0,50.0,109.0,3.0,MASTERSON GROUP CAMPGROUND,-122.847222,39.73777800000001,,25.0,,,2018
233162,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,95.0,50.0,66.0,2.0,GRAY PINE GROUP CAMPGROUND,-122.653333,39.357222,,18.0,,,2018
233180,33.0,0.0,0.0,1.0,248.0,0.0,0.0,0.0,50.0,4.0,18.0,2.0,LEWIS at FRENCH MEADOWS,-120.416944,39.130278000000004,7.515151515151516,,,0.0,2018
233182,27.0,0.0,0.0,5.0,662.0,0.0,0.0,0.0,62.0,6.0,27.5,2.0,SANDY FLAT,-118.52555600000001,35.574444,24.51851851851852,,,0.0,2018
233186,7.0,1.0,0.0,8.0,158.0,25.0,0.0,65.0,50.0,4.0,21.0,2.0,HART-TISH PARK at APPLEGATE LAKE,-123.11444399999999,42.054722,22.571428571428573,25.0,,8.125,2018
233192,106.0,0.0,0.0,4.0,910.0,0.0,0.0,0.0,46.0,3.0,29.0,3.0,Cinder Hill Campground,-121.200278,43.736944,8.584905660377359,,,0.0,2018
233193,78.0,2.0,0.0,0.0,966.0,30.0,0.0,0.0,56.0,4.0,79.0,3.0,Gull Point Campground,-121.76319199999999,43.703342,12.384615384615385,15.0,,,2018
233194,14.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,46.0,2.0,33.0,3.0,Chief Paulina Horse Camp,-121.255,43.703610999999995,4.357142857142857,,,,2018
233195,28.0,0.0,0.0,0.0,519.0,0.0,0.0,0.0,42.0,3.0,83.0,3.0,Trapper Creek Campground,-122.045,43.5825,18.535714285714285,,,,2018
233196,66.0,0.0,0.0,1.0,753.0,0.0,0.0,0.0,50.0,3.0,23.0,2.0,Paulina Lake Campground,-121.27611100000001,43.711944,11.409090909090908,,,0.0,2018
233197,34.0,0.0,0.0,0.0,747.0,0.0,0.0,0.0,46.0,3.0,80.0,3.0,SMILING RIVER CAMPGROUND,-121.640556,44.493333,21.970588235294116,,,,2018
233198,14.0,0.0,0.0,1.0,405.0,0.0,0.0,0.0,46.0,3.0,108.0,2.0,CAMP SHERMAN CAMPGROUND,-121.63916699999999,44.481944,28.928571428571427,,,0.0,2018
233209,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,110.0,17.5,81.0,3.0,FOX CREEK GROUP CAMP,-122.04861100000001,44.783056,,16.0,,,2018
233215,15.0,1.0,0.0,0.0,340.0,20.0,0.0,0.0,38.0,3.0,95.0,2.0,Little Lava Lake,-121.761697,43.910117,22.666666666666668,20.0,,,2018
233217,10.0,3.0,0.0,0.0,233.0,73.0,0.0,0.0,30.0,4.0,75.0,2.0,BIG RIVER,-121.49861100000001,43.818333,23.3,24.333333333333332,,,2018
233218,14.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,6.0,140.0,3.0,FIR COVE CAMPGROUND,-123.403056,40.344167,5.0,,,,2018
233225,61.0,1.0,0.0,0.0,734.0,11.0,0.0,0.0,64.0,4.0,75.0,3.0,SPRING,-122.016667,43.461667,12.032786885245901,11.0,,,2018
233235,16.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,43.0,3.0,88.5,2.0,REVERSED CREEK CAMPGROUND,-119.084275,37.770331,24.625,,,,2018
233236,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,160.0,16.0,153.0,3.0,MUD LAKE CAMPGROUND,-118.231944,44.964444,,inf,,0.0,2018
233248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,130.0,2.0,142.0,3.0,SHORT CREEK GUARD STATION,-118.401389,44.271389,,,,41.0,2018
233249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,130.0,4.0,101.0,2.0,SUNSHINE GUARD STATION,-118.700556,44.661389,,,,49.0,2018
233256,0.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,50.0,13.0,148.0,2.0,CAMP 4 GROUP CAMPGROUND,-121.98388899999999,41.23388900000001,,36.0,,,2018
233257,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1476.0,116.7,3.0,94.5,2.0,MANZANITA LAKE CAMPING CABINS,-121.561944,40.53,,,,73.8,2018
233258,36.0,0.0,0.0,1.0,394.0,0.0,0.0,0.0,46.0,4.0,29.0,2.0,RIVERSIDE AT DETROIT,-121.945333,44.642419,10.944444444444445,,,0.0,2018
233259,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,308.01,30.0,73.0,3.0,CLEATOR BEND,-121.99941899999999,44.777986,,9.0,,,2018
233283,90.0,3.0,0.0,0.0,1049.0,81.0,0.0,0.0,50.0,6.0,16.0,2.0,PYRAMID LAKE - LOS ALAMOS CAMPGROUND,-118.766667,34.65,11.655555555555555,27.0,,,2018
233285,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,180.0,40.0,149.0,2.0,PONDEROSA COVE CAMPGROUND,-120.602778,38.874167,,25.0,,,2018
233296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,130.0,2.0,181.0,2.0,BLACK MOUNTAIN LOOKOUT,-120.32111100000002,40.115278,,,,61.0,2018
233297,38.0,2.0,0.0,1.0,663.0,24.0,0.0,0.0,50.01,4.0,76.0,2.0,Swift Creek Campground,-121.65722199999999,48.728889,17.44736842105263,12.0,,0.0,2018
233300,28.0,0.0,0.0,0.0,955.0,0.0,0.0,0.0,40.0,6.0,71.0,2.0,OBSERVATORY CAMPGROUND,-116.878611,33.341667,34.107142857142854,,,,2018
233301,29.0,0.0,0.0,1.0,480.0,0.0,0.0,0.0,46.0,4.0,64.0,2.0,BREITENBUSH CAMPGROUND,-121.99148899999999,44.7814,16.551724137931036,,,0.0,2018
233303,12.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,40.0,4.0,36.0,2.0,FRY CREEK CAMPGROUND,-116.88,33.345,31.75,,,,2018
233305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,310.0,6.0,171.0,2.0,OLALLIE LAKE GUARD STATION CABIN,-121.790278,44.813889,,,,32.0,2018
233314,10.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,20.0,4.0,8.0,2.0,TRIMMER CAMPGROUND,-119.29361100000001,36.904444,27.6,,,,2018
233322,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,60.0,2.0,181.0,2.0,ACKER ROCK LOOKOUT,-122.64561100000002,43.052306,,,31.0,,2018
233323,0.0,0.0,0.0,8.0,0.0,0.0,0.0,218.0,55.0,2.0,42.0,2.0,SPRING DRIVE RV CAMPGROUND,-121.5325,45.125278,,,,27.25,2018
233325,0.0,0.0,0.0,3.0,0.0,0.0,0.0,50.0,410.0,10.0,102.5,2.0,GROUSE VALLEY,-118.810278,36.30027800000001,,,,16.666666666666668,2018
233329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,410.0,8.0,145.5,2.0,TILLY JANE GUARD STATION,-121.64805600000001,45.398889000000004,,,,8.0,2018
233339,15.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,20.0,4.0,30.0,2.0,SLIDE CREEK,-122.224722,44.074721999999994,10.666666666666666,,,,2018
233340,37.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,49.99,4.0,30.0,2.0,DELTA,-122.281667,44.163610999999996,11.864864864864865,,,,2018
233341,19.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,49.99,4.0,63.0,3.0,MONA ,-122.262969,44.2011,13.31578947368421,,,,2018
233344,12.0,0.0,0.0,6.0,419.0,0.0,0.0,0.0,50.0,3.0,60.0,2.0,MARY SMITH CAMPGROUND,-122.915278,40.926111,34.916666666666664,,,0.0,2018
233345,53.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,45.0,4.0,38.0,2.0,ALPINE VIEW CAMPGROUND,-122.76581399999999,40.887064,5.490566037735849,,,,2018
233346,50.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,42.0,3.0,24.5,3.0,ACKERMAN CAMPGROUND,-122.771667,40.785556,2.68,,,,2018
233347,13.0,0.0,0.0,1.0,109.0,0.0,0.0,24.0,30.0,5.0,40.0,3.0,MINERSVILLE CAMPGROUND,-122.81138899999999,40.851667,8.384615384615385,,,24.0,2018
233351,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,60.0,20.0,123.0,2.0,CHINQUAPIN GROUP CAMPGROUND,-123.45583300000001,42.140278,,25.0,,,2018
233356,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,4.0,31.0,3.0,BUTTE LAKE STOCK CORRAL,-121.305278,40.565,,19.0,,,2018
233357,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,35.0,5.0,42.0,2.0,JUNIPER LAKE STOCK CORRAL,-121.295833,40.451111,,12.0,,,2018
233358,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,92.5,4.5,105.5,3.0,SUMMIT LAKE STOCK CORRAL,-121.4175,40.494444,,18.0,,,2018
233359,0.0,6.0,58.0,18.0,0.0,586.0,6540.0,0.0,20.0,3.0,43.0,1.0,Point Reyes National Seashore Campground,-122.975,37.996666999999995,,97.66666666666667,112.75862068965517,0.0,2018
233363,17.0,0.0,0.0,7.0,738.0,0.0,0.0,0.0,60.0,4.0,39.0,2.0,ESHOM CAMPGROUND,-118.9504,36.6891,43.411764705882355,,,0.0,2018
233364,38.0,0.0,3.0,0.0,844.0,0.0,0.0,0.0,58.01,4.0,82.0,2.0,NORTH WALDO,-122.00388899999999,43.758055999999996,22.210526315789473,,0.0,,2018
233366,0.0,2.0,0.0,0.0,0.0,70.0,0.0,0.0,82.0,24.0,147.5,2.0,MEADOW GROUP CAMPGROUND,-118.017778,34.323889,,35.0,,,2018
233372,0.0,5.0,0.0,0.0,0.0,94.0,0.0,0.0,144.0,25.0,111.0,2.0,MANZANITA LAKE GROUP CAMPGROUND,-121.56388899999999,40.529167,,18.8,,,2018
233384,44.0,3.0,8.0,3.0,992.0,70.0,279.0,192.0,60.0,4.0,68.0,2.0,COHO CAMPGROUND,-123.602222,47.458056,22.545454545454547,23.333333333333332,34.875,64.0,2018
233404,48.0,0.0,0.0,0.0,696.0,0.0,0.0,0.0,58.0,4.0,115.5,3.0,LAKE MARY CAMPGROUND,-119.0075,37.606944,14.5,,,,2018
233406,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,45.0,4.0,34.5,1.0,OCHOCO DIVIDE GROUP SITE,-120.38718600000001,44.500575,,28.0,,,2018
233414,48.0,4.0,0.0,35.0,412.0,53.0,0.0,548.0,40.0,4.0,8.0,2.0,Codorniz Recreation Area Campground,-119.96861100000001,37.215833,8.583333333333334,13.25,,15.657142857142857,2018
233431,0.0,0.0,108.0,0.0,0.0,0.0,1090.0,0.0,40.0,6.0,21.0,2.0,BOAT-IN SITES (LAKE SONOMA),-123.0,38.708333,,,10.092592592592593,,2018
233437,134.0,3.0,0.0,1.0,2988.0,53.0,0.0,40.0,50.0,5.0,9.0,2.0,BUSHAY RECREATION AREA,-123.16593300000001,39.235006,22.29850746268657,17.666666666666668,,40.0,2018
233439,87.0,1.0,5.0,0.0,1527.0,20.0,48.0,0.0,30.0,4.0,5.0,2.0,BUCKHORN,-122.36683899999998,39.812096999999994,17.551724137931036,20.0,9.6,,2018
233454,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1941.0,30.0,3.0,68.0,2.0,CHARBONNEAU PK,-118.84472199999999,46.255556,,,,37.32692307692308,2018
233499,0.0,0.0,11.0,41.0,0.0,0.0,302.0,1314.0,24.0,5.0,39.0,2.0,FISHHOOK PARK,-118.76611100000001,46.315,,,27.454545454545453,32.048780487804876,2018
233509,29.0,2.0,0.0,23.0,429.0,35.0,0.0,500.0,40.0,5.0,5.0,2.0,HIDDEN VIEW,-119.897222,37.124722,14.793103448275861,17.5,,21.73913043478261,2018
233514,0.0,0.0,0.0,67.0,0.0,0.0,0.0,2934.0,24.0,2.0,19.0,2.0,HOOD PARK,-119.013,46.213719,,,,43.791044776119406,2018
233521,68.0,2.0,0.0,23.0,873.0,61.0,0.0,661.0,40.0,6.0,13.0,2.0,ISLAND PARK,-119.31572800000001,36.864644,12.838235294117647,30.5,,28.73913043478261,2018
233532,98.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,8.0,173.0,3.0,KYEN CAMPGROUND AND OAK GROVE DAY USE AREA,-123.177778,39.236667,0.15306122448979592,,,0.0,2018
233536,0.0,0.0,20.0,22.0,0.0,0.0,336.0,1484.0,22.0,2.0,15.0,2.0,LEPAGE PARK,-120.65126399999998,45.728396999999994,,,16.8,67.45454545454545,2018
233537,98.0,3.0,0.0,1.0,1606.0,68.0,0.0,41.0,50.0,4.0,4.0,2.0,LIBERTY GLEN (LAKE SONOMA),-123.056389,38.713611,16.387755102040817,22.666666666666668,,41.0,2018
233568,35.0,1.0,0.0,0.0,200.0,15.0,0.0,0.0,40.0,4.0,18.0,2.0,ORLAND BUTTES,-122.352847,39.772197,5.714285714285714,15.0,,,2018
233585,93.0,0.0,0.0,0.0,2516.0,0.0,0.0,0.0,44.0,4.0,20.0,2.0,PINE MEADOWS CAMPGROUND,-123.0575,43.700278000000004,27.053763440860216,,,,2018
233587,0.0,1.0,0.0,32.0,0.0,23.0,0.0,1815.0,24.0,2.0,12.0,2.0,Plymouth Park,-119.34833300000001,45.931667,,23.0,,56.71875,2018
233623,57.0,6.0,0.0,0.0,1493.0,44.0,0.0,0.0,40.0,2.0,5.0,2.0,SCHWARZ PARK,-122.96666699999999,43.78888900000001,26.19298245614035,7.333333333333333,,,2018
233655,72.0,0.0,0.0,24.0,963.0,0.0,0.0,805.0,40.0,8.0,5.0,2.0,TULE,-118.902222,36.080278,13.375,,,33.541666666666664,2018
233681,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,890.0,82.5,134.0,2.0,OSO GROUP,-116.8625,34.175556,,18.0,,,2018
233682,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,187.5,32.5,133.0,2.0,CLE ELUM RIVER GROUP SITE,-121.10333100000001,47.349719,,10.0,,,2018
233683,126.0,0.0,0.0,1.0,3994.0,0.0,0.0,0.0,40.0,7.0,29.0,2.0,ACORN CAMPGROUND,-120.799722,38.176261,31.6984126984127,,,0.0,2018
233685,11.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,72.0,2.0,65.0,3.0,WILD HORSE EQUESTRIAN FAMILY,-116.767222,34.201944,25.454545454545453,,,,2018
233692,83.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,20.0,2.0,-3.0,1.0,HORSE CREEK,-118.954722,36.390556,16.048192771084338,,,,2018
233693,35.0,1.0,0.0,0.0,499.0,10.0,0.0,0.0,58.01,6.0,77.0,2.0,HOOVER CAMPGROUND,-122.124031,44.713297,14.257142857142858,10.0,,,2018
233694,59.0,1.0,0.0,4.0,729.0,17.0,0.0,23.0,58.01,4.0,78.0,3.0,COVE CREEK,-122.15861100000001,44.712016999999996,12.35593220338983,17.0,,5.75,2018
233705,52.0,0.0,0.0,6.0,1481.0,0.0,0.0,0.0,54.0,4.0,115.0,3.0,SUNSET,-122.19694399999999,42.372222,28.48076923076923,,,0.0,2018
233707,49.0,1.0,0.0,0.0,1644.0,16.0,0.0,0.0,54.0,4.0,84.5,2.0,ASPEN POINT,-122.2125,42.384722,33.55102040816327,16.0,,,2018
233713,11.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,34.0,4.0,21.5,2.0,Blue Lake Creek Campground,-121.73638899999999,46.403611,10.0,,,,2018
233726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,130.0,4.0,131.0,2.0,LOUELLA CABIN,-123.0825,47.993333,,,,51.0,2018
233727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,170.0,3.0,83.0,2.0,TANEUM CABIN,-120.85278100000001,47.106939000000004,,,,39.0,2018
233728,41.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,60.0,5.0,46.0,3.0,RUNNING DEER CAMPGROUND,-120.953056,39.735278,11.853658536585366,,,,2018
233729,8.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,44.5,3.0,24.0,3.0,HORSE CAMPGROUND,-120.953056,39.735278,8.375,,,,2018
233732,0.0,5.0,0.0,0.0,0.0,115.0,0.0,0.0,140.0,30.0,68.0,2.0,JACKSON FLATS,-117.799167,34.360833,,23.0,,,2018
233733,7.0,0.0,0.0,11.0,258.0,0.0,0.0,0.0,56.0,6.0,40.5,2.0,MOUNTAIN OAK,-117.729444,34.394721999999994,36.857142857142854,,,0.0,2018
233734,8.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,43.0,4.0,47.0,2.0,LAKE CAMPGROUND,-117.72333300000001,34.390556,20.875,,,,2018
233735,41.0,1.0,0.0,65.0,1201.0,26.0,0.0,0.0,56.0,4.0,33.0,2.0,TABLE MOUNTAIN (ANGELES),-117.689444,34.386389,29.29268292682927,26.0,,0.0,2018
233740,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,130.0,4.0,180.0,2.0,HAMMA HAMMA CABIN,-123.113611,47.593333,,,,55.0,2018
233743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,110.0,2.0,135.0,2.0,INTERROREM CABIN,-122.9925,47.680556,,,,67.0,2018
233754,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,260.0,25.0,26.0,2.0,COYOTE POINT,-120.84472199999999,37.984444,,21.0,,,2018
233768,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,15.0,24.0,2.0,BIG SILVER GROUP,-120.3625,38.879166999999995,,9.0,,,2018
233770,11.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,42.0,2.0,122.0,3.0,SHEEP SPRINGS HORSE CAMP,-121.679722,44.578610999999995,20.636363636363637,,,,2018
233772,26.0,0.0,0.0,0.0,1436.0,0.0,0.0,0.0,46.0,4.0,111.0,2.0,DIMOND O,-119.86111100000001,37.825,55.23076923076923,,,,2018
233775,0.0,1.0,0.0,0.0,0.0,56.0,0.0,0.0,109.0,20.0,84.0,1.0,PINES GROUP STANISLAUS,0.0,0.0,,56.0,,,2018
233779,49.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,40.0,7.0,5.0,2.0,OAK KNOLL CAMPGROUND,-120.80305600000001,38.18265,17.346938775510203,,,,2018
233787,7.0,1.0,0.0,0.0,204.0,18.0,0.0,0.0,42.0,4.0,119.5,2.0,LITTLE FAWN GROUP CAMP,-121.795833,43.963056,29.142857142857142,18.0,,,2018
233788,26.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,45.0,2.0,141.0,4.0,QUINN MEADOW HORSE CAMP,-121.786667,43.997778000000004,14.115384615384615,,,,2018
233807,106.0,0.0,0.0,0.0,969.0,0.0,0.0,0.0,62.0,4.0,88.0,3.0,FOUR JEFFREY,-118.55,37.25,9.141509433962264,,,,2018
233818,14.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,52.0,2.0,25.0,3.0,CAYUSE HORSE CAMP,-121.09361100000001,47.399444,3.9285714285714284,,,,2018
233820,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,385.0,53.0,149.0,2.0,CLARK CREEK ORGANIZATION CAMP,-122.582222,43.973611,,20.0,,,2018
233830,45.0,0.0,0.0,0.0,1034.0,0.0,0.0,0.0,43.0,3.0,72.0,3.0,OLD SHADY REST CAMPGROUND,-118.96166699999999,37.65,22.977777777777778,,,,2018
233837,26.0,0.0,0.0,6.0,1926.0,0.0,0.0,0.0,20.0,4.0,96.0,2.0,SUMMERDALE CAMPGROUND,-119.642733,37.470647,74.07692307692308,,,0.0,2018
233839,3.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,22.0,2.0,119.5,2.0,DIRT FLAT,-119.844444,37.663333,47.333333333333336,,,,2018
